,latitude,longitude,type
54636,39.8916667,-105.7625,other
54637,43.6027778,-111.1105556,changing
54638,48.1127778,-98.8647222,cylinder
54639,46.2113889,-119.1361111,other
54640,45.2325,-88.0075,oval
54641,46.2069444,-119.7677778,light
54642,37.0833333,-88.6,circle
54643,47.6063889,-122.3308333,fireball
54644,40.4166667,-86.8752778,light
54645,33.5225,-117.7066667,formation
54646,45.6797222,-111.0377778,unknown
54647,39.1530556,-77.0672222,changing
54648,42.9005556,-78.6705556,fireball
54649,45.4944444,-122.8658333,circle
54650,37.2622222,-119.7,disk
54651,41.2458333,-75.8816667,light
54652,29.186896,-89.936737,cylinder
54653,45.5,-73.583333,changing
54654,39.2333333,-84.1613889,cylinder
54655,40.7280556,-74.0780556,fireball
54656,42.3805556,-76.8736111,fireball
54657,38.3605556,-81.7375,light
54658,33.7122222,-84.1052778,triangle
54659,39.9611111,-82.9988889,other
54660,42.3805556,-76.8736111,light
54661,39.1752778,-89.6541667,fireball
54662,42.3805556,-76.8736111,light
54663,33.9608333,-83.3780556,light
54664,29.998831,-95.176598,fireball
54665,38.740654,-0.011014,fireball
54666,41.6005556,-93.6088889,unknown
54667,42.0494444,-92.9077778,changing
54668,35.2269444,-80.8433333,triangle
54669,47.226667,8.816667,changing
54670,37.0833333,-88.6,circle
54671,41.5930556,-81.5269444,circle
54672,28.5380556,-81.3794444,circle
54673,47.1855556,-122.2916667,cone
54674,36.122368,-78.686115,sphere
54675,43.1144444,-71.1002778,circle
54676,30.3672222,-89.0927778,triangle
54677,40.7008333,-73.4625,fireball
54678,32.7152778,-117.1563889,fireball
54679,40.3797222,-79.8097222,light
54680,43.2166667,-123.3405556,light
54681,43.2166667,-123.3405556,light
54682,34.7369444,-82.2544444,sphere
54683,42.1291667,-80.0852778,light
54684,40.9858333,-74.7425,formation
54685,30.1758333,-84.3752778,other
54686,41.6638889,-83.5552778,light
54687,40.5677778,-84.1936111,fireball
54688,40.805,-72.7613889,fireball
54689,40.6444444,-80.4163889,fireball
54690,45.366667,-63.3,fireball
54691,49.883333,-97.166667,oval
54692,42.5030556,-83.1836111,light
54693,31.8911111,-85.1455556,light
54694,38.2541667,-85.7594444,other
54695,42.1080556,-85.9744444,rectangle
54696,34.2572222,-118.6002778,light
54697,49.057605,-121.414279,light
54698,33.8333333,-111.95,teardrop
54699,46.9966667,-120.5466667,sphere
54700,32.8608333,-91.3883333,other
54701,39.8772222,-75.065,triangle
54702,40.796724,-81.521509,light
54703,43.2047222,-77.0247222,light
54704,34.163305,-118.384178,sphere
54705,45.6797222,-111.0377778,light
54706,40.8686111,-73.0019444,cone
54707,29.5072222,-95.0947222,circle
54708,47.17938,-113.484523,circle
54709,33.6058333,-78.9733333,light
54710,33.5336111,-82.1308333,fireball
54711,40.6258333,-75.3708333,formation
54712,33.5336111,-82.1308333,fireball
54713,42.2583333,-72.575,light
54714,33.1191667,-97.0252778,fireball
54715,38.9988889,-84.6266667,unknown
54716,36.8466667,-76.2855556,light
54717,41.6027778,-87.7438889,circle
54718,45.016388,-75.645947,light
54719,41.0036111,-80.3472222,other
54720,41.4705556,-81.1452778,light
54721,42.3222222,-83.1763889,fireball
54722,42.6733333,-72.8222222,light
54723,38.3697222,-90.3783333,light
54724,44.3805556,-73.2280556,formation
54725,47.2152778,-123.0994444,cigar
54726,41.24,-81.4408333,fireball
54727,39.5588889,-84.3041667,cylinder
54728,41.6833333,-86.25,light
54729,41.9141667,-88.3086111,formation
54730,33.963056,-117.563889,light
54731,45.416667,-75.7,formation
54732,43.666667,-79.416667,light
54733,39.6408333,-76.6594444,light
54734,41.5119444,-87.9655556,circle
54735,40.7583333,-82.5155556,oval
54736,46.8722222,-113.9930556,triangle
54737,42.4311111,-83.4833333,sphere
54738,33.0197222,-96.6986111,sphere
54739,32.7833333,-96.8,triangle
54740,41.8994444,-79.8455556,fireball
54741,43.0480556,-76.1477778,cigar
54742,37.9358333,-122.3466667,circle
54743,38.5816667,-121.4933333,disk
54744,42.3277778,-77.6613889,unknown
54745,46.2469444,-114.1594444,oval
54746,34.7694444,-92.2669444,circle
54747,43.145346,-75.871858,cigar
54748,37.9305556,-80.9033333,unknown
54749,43.78444,-88.787868,other
54750,35.8238889,-80.2536111,oval
54751,26.460468,127.915081,triangle
54752,42.0294444,-85.0013889,unknown
54753,39.2758333,-121.6588889,triangle
54754,43.1775,-85.2527778,unknown
54755,29.025819,-80.926998,formation
54756,47.6588889,-117.425,disk
54757,42.9522222,-77.5905556,cigar
54758,55.783333,-4.0,light
54759,42.7158333,-78.8297222,triangle
54760,55.8,-98.85,unknown
54761,36.8352778,-76.2986111,circle
54762,38.5816667,-121.4933333,other
54763,34.8788889,-76.9016667,unknown
54764,41.1463889,-74.7527778,circle
54765,42.4413889,-84.9241667,disk
54766,34.4838889,-114.3216667,light
54767,30.3333333,-87.1375,sphere
54768,44.9430556,-123.0338889,light
54769,39.9522222,-75.1641667,oval
54770,30.2458333,-87.7008333,circle
54771,40.7608333,-111.8902778,other
54772,30.365755,-88.556127,egg
54773,37.6688889,-122.0797222,fireball
54774,28.9825,-95.9691667,unknown
54775,40.766739,-95.376151,triangle
54776,42.1013889,-72.5902778,light
54777,43.6875,-84.9688889,light
54778,45.3,-79.933333,disk
54779,42.6583333,-83.15,light
54780,36.364792,-93.567967,other
54781,37.004245,-110.173478,flash
54782,40.7616667,-73.3297222,disk
54783,43.915,-87.7472222,fireball
54784,45.5236111,-122.675,flash
54785,41.955654,-71.70229,circle
54786,40.3013889,-79.5391667,other
54787,42.7283333,-73.6922222,disk
54788,35.4675,-97.5161111,cigar
54789,35.1494444,-90.0488889,triangle
54790,39.9369444,-120.9461111,egg
54791,34.7463889,-92.2894444,light
54792,47.0380556,-122.8994444,light
54793,36.8766667,-89.5877778,chevron
54794,29.7955556,-90.8227778,fireball
54795,33.8444444,-117.7763889,teardrop
54796,39.62,-78.2927778,light
54797,40.1016667,-76.0855556,light
54798,39.9522222,-75.1641667,light
54799,36.6436111,-93.2183333,fireball
54800,34.1347222,-116.3122222,light
54801,38.917488,-77.237997,chevron
54802,40.599893,-73.744844,triangle
54803,49.866667,10.866667,circle
54804,43.15,-79.5,chevron
54805,39.5488889,-89.2944444,circle
54806,39.3994444,-84.5613889,other
54807,44.314844,-85.602364,light
54808,43.166667,-79.233333,light
54809,46.5925,-90.8836111,unknown
54810,41.6508333,-73.7633333,oval
54811,38.882334,-77.171091,disk
54812,37.6391667,-120.9958333,changing
54813,42.6583333,-83.15,circle
54814,44.9430556,-123.0338889,circle
54815,45.583333,-72.0,circle
54816,51.514125,-0.093689,chevron
54817,47.0980556,-122.2030556,triangle
54818,45.266667,-66.066667,disk
54819,45.4872222,-122.8025,oval
54820,33.0183333,-80.1758333,sphere
54821,38.617127,-121.328284,light
54822,43.666667,-79.416667,light
54823,34.0961111,-118.105,other
54824,43.316667,-79.8,changing
54825,26.62535,-81.624803,light
54826,50.7967,-1.083333,diamond
54827,36.778261,-119.417932,triangle
54828,41.85,-87.65,other
54829,36.3019444,-88.3266667,disk
54830,43.85,-79.016667,other
54831,37.9886111,-84.4777778,light
54832,47.5675,-122.6313889,light
54833,38.6786111,-121.7722222,light
54834,45.666667,-72.15,light
54835,37.8347222,-97.3730556,oval
54836,36.2297222,-93.1075,cross
54837,28.0777778,-82.7638889,light
54838,40.033396,-83.158245,disk
54839,39.1222222,-104.9166667,light
54840,38.3697222,-90.3783333,circle
54841,49.15,-123.916667,circle
54842,46.3775,-120.3075,formation
54843,34.4358333,-119.8266667,sphere
54844,40.7,-73.9061111,fireball
54845,37.7797222,-119.0744444,sphere
54846,33.4483333,-112.0733333,light
54847,35.4777778,-94.2216667,light
54848,43.75,-79.2,chevron
54849,51.096279,2.590563,triangle
54850,45.1602778,-93.0886111,other
54851,35.9911111,-106.08,unknown
54852,34.0522222,-118.2427778,circle
54853,43.0347222,-83.5180556,light
54854,43.0605556,-88.1063889,unknown
54855,40.7611111,-73.8655556,disk
54856,43.683333,-79.766667,oval
54857,40.4036111,-73.9919444,light
54858,27.2936111,-80.3505556,circle
54859,30.1763889,-85.8055556,flash
54860,40.243368,-88.642567,triangle
54861,33.7205556,-116.2147222,fireball
54862,33.827395,-78.642792,formation
54863,34.0522222,-118.2427778,circle
54864,42.4775,-83.0277778,light
54865,45.4594444,-69.5911111,light
54866,43.0730556,-89.4011111,formation
54867,27.7705556,-82.6794444,light
54868,44.8897222,-93.3497222,light
54869,41.7108333,-87.7580556,light
54870,41.6388889,-87.6072222,triangle
54871,41.0886111,-74.1441667,sphere
54872,34.0522222,-118.2427778,sphere
54873,45.7616667,-116.2997222,oval
54874,41.2147222,-79.3855556,light
54875,48.187056,-122.507847,unknown
54876,29.1869444,-82.1402778,oval
54877,36.5091667,-86.885,circle
54878,33.6694444,-117.8222222,circle
54879,51.983333,-0.183333,flash
54880,50.833333,-0.15,triangle
54881,33.5091667,-111.8983333,circle
54882,43.683333,-79.766667,other
54883,47.0227778,-91.6705556,light
54884,45.2311111,-122.7547222,other
54885,33.4483333,-112.0733333,light
54886,34.54,-112.4677778,oval
54887,38.1597222,-85.5877778,other
54888,38.1597222,-85.5877778,other
54889,44.5647222,-123.2608333,disk
54890,34.1063889,-117.5922222,light
54891,34.2072222,-84.1402778,sphere
54892,39.9522222,-75.1641667,triangle
54893,51.683333,-0.166667,oval
54894,33.1191667,-117.0855556,light
54895,35.689488,139.691706,other
54896,30.1586111,-85.6602778,sphere
54897,44.8480556,-93.0425,light
54898,29.2105556,-81.0230556,other
54899,41.9288889,-95.4936111,unknown
54900,36.0397222,-114.9811111,other
54901,36.2083333,-115.9830556,unknown
54902,32.7152778,-117.1563889,formation
54903,41.1175,-73.4083333,formation
54904,32.3122222,-106.7777778,unknown
54905,41.9375,-70.0333333,disk
54906,36.4388889,-118.9036111,light
54907,33.7877778,-117.8522222,other
54908,36.2027778,-120.1019444,disk
54909,39.9611111,-82.9988889,diamond
54910,34.05753,-118.181228,teardrop
54911,39.6477778,-104.9872222,oval
54912,33.6305556,-112.3325,other
54913,43.1547222,-77.6158333,light
54914,32.858805,-95.95154,cigar
54915,43.683333,-79.766667,fireball
54916,42.045,-71.9305556,light
54917,42.045,-71.9305556,light
54918,47.9791667,-122.2008333,formation
54919,50.45,-104.616667,flash
54920,36.175,-115.1363889,light
54921,41.7297222,-93.6055556,triangle
54922,29.998831,-95.262155,disk
54923,41.85,-87.65,oval
54924,37.5566667,-120.9144444,light
54925,26.5625,-81.9497222,sphere
54926,34.6777778,-76.9511111,circle
54927,41.4994444,-81.6955556,circle
54928,42.6738889,-85.6447222,fireball
54929,46.083484,6.676266,light
54930,33.0197222,-96.6986111,light
54931,42.2222222,-71.0,other
54932,25.7738889,-80.1938889,triangle
54933,32.7666667,-96.5988889,circle
54934,48.5569444,-113.0125,fireball
54935,39.4666667,-87.4138889,circle
54936,37.0919444,-84.6041667,circle
54937,38.7191667,-90.2602778,circle
54938,43.7694444,-74.8172222,oval
54939,39.7294444,-104.8313889,oval
54940,47.6447222,-117.5922222,light
54941,41.2663889,-79.2427778,fireball
54942,40.0391667,-74.0502778,fireball
54943,38.8113889,-90.8527778,oval
54944,39.5522222,-84.2333333,formation
54945,39.8366667,-84.4113889,light
54946,27.725,-82.7413889,fireball
54947,27.725,-82.7413889,fireball
54948,41.2188889,-86.4230556,circle
54949,29.9938889,-90.2416667,light
54950,45.5061111,-91.7380556,light
54951,45.9933333,-123.9213889,disk
54952,32.5972222,-82.3338889,circle
54953,33.4936111,-117.1475,unknown
54954,45.4313889,-122.7702778,cigar
54955,41.2563889,-74.3602778,circle
54956,40.3383333,-83.6772222,circle
54957,36.8525,-121.4005556,light
54958,34.2247222,-118.4488889,light
54959,40.0391667,-74.0502778,light
54960,38.5394444,-75.0555556,disk
54961,43.433333,-79.666667,fireball
54962,38.3363889,-75.0852778,oval
54963,41.5513889,-70.6152778,oval
54964,41.7605556,-88.32,fireball
54965,49.883333,-97.166667,sphere
54966,39.1052,-92.2249,sphere
54967,37.775,-122.4183333,other
54968,34.8638889,-84.3241667,light
54969,41.031944,21.334722,disk
54970,26.3583333,-80.0833333,unknown
54971,43.179117,-82.01829,cone
54972,38.2097222,-84.5588889,sphere
54973,29.9544444,-90.075,other
54974,35.6752778,-83.7558333,sphere
54975,43.866667,-79.033333,rectangle
54976,39.3772222,-76.54,formation
54977,35.2288889,-89.515,circle
54978,35.2288889,-89.515,circle
54979,32.5158333,-93.7319444,light
54980,39.9338889,-74.8913889,formation
54981,42.1711111,-87.8444444,fireball
54982,38.6580556,-77.25,sphere
54983,40.0063889,-75.7036111,circle
54984,26.443397,-82.111512,other
54985,43.1536111,-93.2008333,fireball
54986,41.5513889,-70.6152778,light
54987,44.7822222,-88.6088889,unknown
54988,38.1494444,-79.0719444,light
54989,33.3061111,-111.8405556,triangle
54990,45.5827778,-122.3522222,light
54991,41.5236111,-90.5775,fireball
54992,42.0983333,-76.0497222,other
54993,43.5277778,-71.4708333,light
54994,26.6402778,-81.8725,unknown
54995,40.7519444,-80.3194444,oval
54996,36.4980556,-84.5127778,rectangle
54997,28.043514,-82.44684,cylinder
54998,32.7833333,-96.8,sphere
54999,36.175,-115.1363889,disk
55000,41.9675,-88.1202778,formation
55001,37.15,-82.4561111,cylinder
55002,42.5963889,-114.1352778,disk
55003,44.98,-93.2636111,disk
55004,36.8472222,-89.6852778,cylinder
55005,37.3394444,-121.8938889,chevron
55006,34.4480556,-119.2419444,light
55007,34.6580556,-88.5666667,unknown
55008,40.7355556,-74.1727778,sphere
55009,34.597241,-119.510771,formation
55010,47.6733333,-117.2383333,sphere
55011,33.78,-118.2616667,disk
55012,33.460706,-117.606351,disk
55013,41.9675,-76.4305556,other
55014,33.9547222,-118.2111111,circle
55015,47.4958333,-121.7855556,other
55016,40.7141667,-74.0063889,other
55017,36.1658333,-86.7844444,cylinder
55018,39.9522222,-75.1641667,disk
55019,39.785,-85.7694444,cigar
55020,39.1141667,-94.6272222,chevron
55021,40.7438889,-73.1391667,disk
55022,40.937878,-72.300916,light
55023,43.6,-79.5,circle
55024,38.9938889,-105.0563889,oval
55025,44.427963,-110.588455,disk
55026,40.5030556,-81.6411111,disk
55027,41.5758333,-72.5030556,disk
55028,34.1072222,-118.0569444,light
55029,29.7630556,-95.3630556,diamond
55030,41.2411111,-77.0013889,cigar
55031,33.7669444,-118.1883333,disk
55032,39.7391667,-104.9841667,light
55033,40.7608333,-111.8902778,disk
55034,39.0997222,-94.5783333,light
55035,38.1075,-122.5686111,disk
55036,43.363889,-71.939444,unknown
55037,38.2855556,-85.8241667,cigar
55038,34.1008333,-117.7669444,circle
55039,34.320096,-119.381794,unknown
55040,35.3847222,-77.9930556,sphere
55041,35.2219444,-101.8308333,diamond
55042,35.9986111,-96.1138889,unknown
55043,39.8308333,-77.2313889,cigar
55044,37.8952778,-81.1644444,unknown
55045,45.3002778,-122.9719444,egg
55046,40.1922222,-74.0163889,changing
55047,41.85,-87.65,other
55048,44.63361,-86.23454,oval
55049,41.6661111,-81.3397222,disk
55050,38.1758333,-92.7841667,cylinder
55051,37.8875,-90.2144444,disk
55052,36.6333333,-93.4166667,disk
55053,42.309189,-87.850071,disk
55054,42.309189,-87.850071,circle
55055,36.8527778,-75.9783333,circle
55056,35.4675,-97.5161111,light
55057,33.7455556,-117.8669444,light
55058,45.5236111,-122.675,sphere
55059,39.7938889,-75.1725,circle
55060,39.7588889,-84.1916667,disk
55061,31.1497222,-81.4916667,formation
55062,38.5580556,-91.0119444,other
55063,38.0988889,-78.9694444,fireball
55064,36.175,-115.1363889,circle
55065,35.1322222,-118.4480556,triangle
55066,43.383333,-80.316667,circle
55067,42.2458333,-84.4013889,rectangle
55068,30.6941667,-97.1958333,oval
55069,39.5641667,-80.9961111,fireball
55070,40.7555556,-73.5880556,egg
55071,40.965097,-86.184076,cigar
55072,42.2305556,-96.0972222,fireball
55073,42.9169444,-89.2177778,light
55074,37.1183333,-82.8269444,light
55075,41.3175,-81.3455556,sphere
55076,40.7583333,-82.5155556,disk
55077,42.1013889,-72.5902778,other
55078,29.3011111,-94.7975,oval
55079,34.02,-117.9486111,triangle
55080,40.7341667,-92.8738889,light
55081,43.1327778,-76.2572222,unknown
55082,34.005,-118.8091667,triangle
55083,42.6702778,-71.3025,circle
55084,44.6688889,-90.1716667,disk
55085,39.8966667,-79.9747222,chevron
55086,51.083333,-114.083333,sphere
55087,40.9377778,-79.8463889,disk
55088,41.932558,-73.388078,formation
55089,38.5816667,-121.4933333,light
55090,41.5241667,-72.0763889,diamond
55091,37.2708333,-76.4558333,changing
55092,33.4483333,-112.0733333,light
55093,40.375181,-119.75131,light
55094,47.6063889,-122.3308333,circle
55095,34.0805556,-118.0719444,cigar
55096,40.8352778,-81.0661111,triangle
55097,41.7,-70.7633333,other
55098,13.782967,109.219663,light
55099,33.4955556,-88.4272222,other
55100,25.686614,-100.316113,circle
55101,44.9083333,-68.6869444,fireball
55102,43.299239,-73.635117,flash
55103,41.4480556,-90.1541667,unknown
55104,36.3955556,-97.8780556,unknown
55105,45.5919444,-120.6969444,disk
55106,28.4055556,-80.605,sphere
55107,40.1163889,-88.2433333,disk
55108,40.6936111,-89.5888889,disk
55109,37.9872222,-122.5877778,disk
55110,39.5630556,-84.6386111,light
55111,48.4758333,-122.3241667,other
55112,42.1616667,-79.3919444,other
55113,41.8488889,-72.5722222,oval
55114,42.1583333,-72.5,unknown
55115,42.9911111,-76.8025,other
55116,53.233333,-0.533333,disk
55117,38.7522222,-121.2869444,disk
55118,42.45,-73.2458333,light
55119,43.666667,-79.416667,fireball
55120,38.1219444,-82.46,cigar
55121,19.491411,132.55096,cigar
55122,43.6980556,-85.4836111,oval
55123,37.9680556,-91.3547222,light
55124,47.1269444,-88.5808333,formation
55125,21.970833,-159.715,circle
55126,33.9166667,-117.8991667,other
55127,39.7683333,-86.1580556,cigar
55128,44.5513889,-94.9841667,triangle
55129,42.8872222,-72.4708333,cigar
55130,29.7630556,-95.3630556,light
55131,31.7586111,-106.4863889,light
55132,42.3266667,-122.8744444,light
55133,39.145,-84.3744444,oval
55134,43.55,-96.7,cylinder
55135,43.1547222,-77.6158333,sphere
55136,39.961176,-82.998794,other
55137,41.0241667,-80.615,cone
55138,40.0177778,-79.5897222,triangle
55139,41.4994444,-81.6955556,oval
55140,32.7833333,-96.8,circle
55141,33.7747222,-84.2963889,triangle
55142,34.553128,18.048011,unknown
55143,39.3433333,-95.46,egg
55144,39.2758333,-121.6588889,triangle
55145,41.5308333,-75.5458333,fireball
55146,-16.92304,145.766251,cigar
55147,46.2630556,-95.5366667,other
55148,32.7325,-89.5361111,unknown
55149,42.0411111,-87.69,disk
55150,38.9822222,-94.6705556,light
55151,48.533333,-80.466667,sphere
55152,37.0297222,-76.3455556,light
55153,30.3319444,-81.6558333,triangle
55154,41.3455556,-88.8425,unknown
55155,41.75,-87.8041667,triangle
55156,34.4436111,-118.6086111,disk
55157,38.2855556,-85.8241667,triangle
55158,45.416667,-75.7,circle
55159,45.416667,-75.7,sphere
55160,37.1236111,-82.6013889,disk
55161,29.1691667,-95.4316667,sphere
55162,42.5791667,-84.4436111,teardrop
55163,47.905639,-114.115554,disk
55164,42.534095,-113.783307,cigar
55165,44.5191667,-88.0197222,triangle
55166,33.5205556,-86.8025,disk
55167,38.1838889,-83.4327778,circle
55168,45.2461111,-93.4519444,disk
55169,40.0525,-80.6286111,disk
55170,39.8402778,-88.9547222,disk
55171,33.9166667,-117.8991667,unknown
55172,38.7936111,-76.2944444,triangle
55173,40.3772222,-105.5211111,light
55174,35.7719444,-78.6388889,disk
55175,34.2011111,-118.5355556,formation
55176,37.1388889,-88.4033333,triangle
55177,46.4,-63.783333,rectangle
55178,40.8838889,-74.5625,other
55179,33.8905556,-80.0186111,light
55180,41.7430556,-92.7222222,rectangle
55181,37.8391667,-94.3544444,light
55182,34.0194444,-118.4902778,unknown
55183,28.5997222,-81.3394444,fireball
55184,38.6272222,-90.1977778,cylinder
55185,41.7847222,-73.9336111,disk
55186,47.44732,-122.45985,sphere
55187,48.3130556,-101.7366667,cigar
55188,46.521858,-84.34609,other
55189,28.2916667,-81.4077778,circle
55190,51.514125,-0.093689,light
55191,28.5380556,-81.3794444,disk
55192,39.6375,-106.0613889,disk
55193,41.1452778,-93.6538889,circle
55194,35.1494444,-90.0488889,light
55195,29.7286111,-99.7611111,light
55196,45.8261111,-92.9683333,oval
55197,38.7838889,-90.4811111,light
55198,34.0172222,-96.1425,circle
55199,38.5730556,-82.8302778,light
55200,42.525,-71.7602778,unknown
55201,42.1630556,-123.6469444,triangle
55202,33.872237,-117.870336,light
55203,34.25046,-118.433834,triangle
55204,18.237248,-65.648029,light
55205,59.329323,18.068581,sphere
55206,45.616667,-73.75,sphere
55207,22.547237,82.648344,unknown
55208,40.0811111,-82.8088889,oval
55209,35.0844444,-106.6505556,chevron
55210,55.833333,-4.25,circle
55211,28.5380556,-81.3794444,disk
55212,37.775,-122.4183333,circle
55213,33.6602778,-117.9983333,rectangle
55214,40.825,-78.3513889,fireball
55215,28.5380556,-81.3794444,disk
55216,35.6869444,-105.9372222,light
55217,53.633333,-113.633333,light
55218,30.3855556,-88.6116667,disk
55219,33.4222222,-111.8219444,cigar
55220,42.3666667,-71.3036111,disk
55221,38.069089,-122.806936,sphere
55222,47.005,-97.2186111,disk
55223,38.6155556,-95.2675,oval
55224,37.775,-122.4183333,disk
55225,33.898889,-117.276389,disk
55226,39.4597222,-105.6611111,light
55227,19.116667,-70.633333,cigar
55228,50.45,-104.616667,light
55229,46.8772222,-96.7894444,triangle
55230,44.2527778,-91.5013889,cigar
55231,36.9780556,-82.9886111,other
55232,45.4077778,-122.5691667,light
55233,31.3269444,-89.2902778,unknown
55234,40.4152778,-85.6505556,cigar
55235,42.7325,-84.5555556,other
55236,34.5008333,-117.185,sphere
55237,33.9319444,-117.9452778,triangle
55238,38.2541667,-85.7594444,disk
55239,33.7444444,-118.3861111,chevron
55240,38.1205556,-82.1855556,triangle
55241,46.6022222,-120.5047222,other
55242,48.771817,-121.298465,light
55243,41.5066667,-90.515,disk
55244,25.7738889,-80.1938889,triangle
55245,42.8863889,-78.8786111,oval
55246,30.3116667,-95.4558333,light
55247,34.4436111,-118.6086111,disk
55248,41.2586111,-95.9375,oval
55249,40.7608333,-111.8902778,light
55250,36.0625,-94.1572222,other
55251,48.722323,-121.635866,circle
55252,41.2411111,-77.0013889,light
55253,40.0552778,-84.0261111,circle
55254,43.045,-75.8669444,triangle
55255,49.9,-119.483333,formation
55256,36.3547222,-79.6647222,oval
55257,36.777,-88.06,triangle
55258,45.1427778,-84.6602778,other
55259,26.0108333,-80.1497222,fireball
55260,32.7458333,-96.9975,unknown
55261,30.1894444,-82.6394444,triangle
55262,33.9375,-117.2297222,changing
55263,40.9402778,-74.1322222,sphere
55264,40.5186111,-74.4125,sphere
55265,41.7002778,-73.9213889,other
55266,40.8688889,-74.2086111,rectangle
55267,39.5488889,-89.2944444,disk
55268,32.083541,-81.099834,rectangle
55269,31.934819,-107.762249,cylinder
55270,42.5294444,-83.7802778,other
55271,52.466667,-1.916667,fireball
55272,38.0033333,-79.1561111,disk
55273,29.8547222,-89.9905556,other
55274,48.9180556,-122.7433333,disk
55275,40.345,-74.1844444,changing
55276,41.2427778,-73.2011111,unknown
55277,44.166667,-77.383333,disk
55278,30.6325,-97.6769444,triangle
55279,30.6325,-97.6769444,triangle
55280,41.85,-87.65,oval
55281,35.5938889,-105.2233333,changing
55282,33.6680556,-117.3263889,disk
55283,35.0844444,-106.6505556,chevron
55284,36.7358333,-83.2594444,unknown
55285,44.583333,-79.866667,light
55286,40.6672222,-81.355,other
55287,65.2636111,-166.3608333,disk
55288,31.3491667,-88.94,other
55289,33.5016667,-117.6616667,light
55290,35.20105,-91.831833,light
55291,29.7630556,-95.3630556,sphere
55292,45.533333,-73.516667,flash
55293,43.4577778,-88.8372222,other
55294,36.0344444,-89.3855556,circle
55295,41.9644444,-73.4405556,chevron
55296,34.2638889,-85.8605556,triangle
55297,38.8905556,-90.1841667,disk
55298,46.6636111,-118.86,oval
55299,34.1866667,-118.4480556,sphere
55300,41.3025,-73.3838889,other
55301,27.8002778,-97.3961111,circle
55302,34.2508333,-105.5961111,cross
55303,41.2844444,-84.3558333,triangle
55304,42.495556,-82.900278,sphere
55305,34.6825,-92.585,triangle
55306,36.7477778,-119.7713889,fireball
55307,61.92411,25.748151,circle
55308,40.0377778,-76.3058333,other
55309,39.1625,-76.625,light
55310,34.048928,-111.093731,light
55311,38.8338889,-104.8208333,flash
55312,40.7608333,-111.8902778,disk
55313,48.032998,-121.833947,sphere
55314,39.4097222,-123.3544444,changing
55315,37.2297222,-119.5086111,fireball
55316,43.75,-79.2,chevron
55317,39.7286111,-121.8363889,disk
55318,29.5,34.0,unknown
55319,38.5130556,-90.4358333,rectangle
55320,39.2641667,-76.9927778,light
55321,48.865263,1.794903,unknown
55322,33.1975,-96.615,unknown
55323,34.1477778,-118.1436111,disk
55324,33.9202778,-80.3416667,disk
55325,29.7630556,-95.3630556,triangle
55326,41.3661111,-81.8544444,triangle
55327,47.7166667,-104.1558333,triangle
55328,40.8044444,-90.4016667,egg
55329,33.4519444,-97.7663889,light
55330,48.866667,-123.65,formation
55331,46.7833333,-92.1063889,other
55332,34.0522222,-118.2427778,chevron
55333,18.220833,-66.590149,sphere
55334,39.6066667,-75.8336111,light
55335,44.98,-93.2636111,triangle
55336,19.7297222,-155.09,formation
55337,39.0711111,-75.4763889,circle
55338,46.7325,-116.9991667,other
55339,47.9416667,-119.0022222,light
55340,33.748627,-115.323036,triangle
55341,33.748627,-115.323036,triangle
55342,35.7547222,-118.4244444,fireball
55343,32.8338889,-109.7069444,sphere
55344,36.175,-115.1363889,triangle
55345,32.4058333,-99.4933333,circle
55346,45.5230556,-122.9886111,cigar
55347,38.7208333,-75.0763889,sphere
55348,43.6630556,-116.6863889,triangle
55349,43.7608333,-70.5261111,light
55350,25.9561111,-80.1394444,egg
55351,41.2458333,-75.8816667,light
55352,32.2591667,-90.4225,other
55353,45.347393,-80.034783,other
55354,53.916667,-122.766667,light
55355,32.4486111,-99.7327778,sphere
55356,34.4263889,-117.3,fireball
55357,37.9680556,-91.3547222,cone
55358,33.8675,-117.9972222,light
55359,34.0658333,-84.6769444,circle
55360,40.633125,-89.398528,triangle
55361,47.6588889,-117.425,disk
55362,38.425,-105.0222222,light
55363,42.7883333,-71.2013889,egg
55364,40.1083333,-83.7525,circle
55365,41.4397222,-81.7355556,cigar
55366,41.6352778,-72.7691667,light
55367,42.7261111,-71.1913889,oval
55368,47.252877,-122.444291,disk
55369,33.7455556,-117.8669444,other
55370,47.139268,-122.098169,fireball
55371,35.2225,-97.4391667,sphere
55372,45.55,-78.6,flash
55373,40.4163889,-91.1361111,light
55374,47.8108333,-122.3761111,light
55375,42.407211,-71.382437,circle
55376,45.337957,-71.567396,light
55377,40.8894444,-111.88,triangle
55378,39.7338889,-90.2288889,light
55379,42.2916667,-85.5872222,other
55380,46.9966667,-120.5466667,rectangle
55381,37.5019444,-92.8208333,other
55382,41.2097222,-74.6080556,triangle
55383,32.8994444,-105.9597222,changing
55384,41.209818,-74.607661,other
55385,35.2219444,-101.8308333,other
55386,39.9258333,-75.12,circle
55387,54.583333,-2.833333,unknown
55388,42.5,-96.4,triangle
55389,32.2216667,-110.9258333,other
55390,44.8113889,-91.4983333,unknown
55391,40.9294444,-100.1602778,circle
55392,51.2,4.516667,triangle
55393,46.0113889,-92.9441667,sphere
55394,39.5105556,-79.7986111,triangle
55395,53.916667,-122.766667,fireball
55396,37.2397222,-96.9952778,light
55397,45.5608333,-94.1622222,sphere
55398,42.09,-78.4944444,sphere
